"month","count","level_2","mean","median","p25","p75","p9","p91","stdDev","model","region","wateryear","source","cropname","include","num_days","crop_acft"
"APR",0,14,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sudan Grass","no",30,NA
"APR",0,22,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sunflower","yes",30,NA
"APR",20719,23,27.7839181427675,25,17,40,12,49,13.7695862660355,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Corn","yes",30,1260.06407474626
"APR",0,24,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Rice","yes",30,NA
"APR",396,108,36.9318181818182,40,35,41,30,44,9.05024681438498,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Bush Berries","yes",30,32.0129888442975
"APR",10623,109,30.8482537889485,32,28,36,24,39,8.05908348466505,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Vineyards","yes",30,717.312031265992
"APR",1397,201,13.4667143879742,13,12,15,11,18,4.19032719016775,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Asparagus","yes",30,41.1801954959158
"APR",815,211,19.7631901840491,22,16,24,14,25,5.51265089444955,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Carrots","yes",30,35.256971713853
"APR",349,246,41.6275071633238,44,44,45,38,46,9.50939453015689,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Potatoes","yes",30,31.8006633798259
"APR",5769,277,14.352920783498,11,10,16,8,27,9.0370997561669,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cucurbit","yes",30,181.24714545542
"APR",37561,278,13.2333537445755,12,10,15,9,19,5.70550129140787,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Tomatoes","yes",30,1088.0213476218
"APR",2774,279,19.0317231434751,17,14,23,12,29,7.90013389050326,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Truck Crops","yes",30,115.561964652707
"APR",0,284,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Eucalyptus","no",30,NA
"APR",1020,403,38.3980392156863,42,36,45,30,46,9.85663885351686,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cherries","yes",30,85.7313313556073
"APR",2126,409,21.2920978363123,22,21,23,19,24,4.00573479092955,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Olives","yes",30,99.0859463941754
"APR",0,412,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pears","yes",30,NA
"APR",0,425,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Citrus","yes",30,NA
"APR",51862,500,28.62662450349,32,20,39,11,40,11.2579118819042,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Almonds","yes",30,3249.74849093093
"APR",1003,502,18.369890329013,21,11,26,10,27,8.13310080484871,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pistachios","yes",30,40.3308936380295
"APR",11388,503,31.9155251141553,36,25,41,15,44,11.2230426159853,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Walnuts","yes",30,795.57257076344
"APR",964,752,13.143153526971,12,10,16,8,20,5.21908451428992,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Young Orchard","yes",30,27.7336457201538
"APR",0,756,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Nursery","no",30,NA
"APR",11853,800,33.6033915464439,36,31,39,25,42,9.03798588561781,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pasture","yes",30,871.849946644276
"APR",0,908,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Turf","yes",30,NA
"APR",57526,913,6.50850050411988,0,0,0,0,34,13.0043727674265,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Semi-agricultural/ROW","yes",30,819.550025792529
"APR",1453,914,32.12319339298,34,17,45,12,50,14.5128499528069,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Other Deciduous","yes",30,102.167949012484
"APR",126439,916,27.4502171007363,29,15,41,11,44,13.2895809830731,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Fallow","yes",30,7597.2634116262
"APR",1193,2002,0.160100586756077,0,0,0,0,0,2.33354860882481,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Floating Vegetation","no",30,0.41808416200074
"APR",5479,2003,33.434203321774,36,32,39,24,40,8.69910332546887,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Forage Grass","yes",30,400.97992303805
"APR",11444,2004,0.683939182104159,0,0,0,0,0,4.80778568756475,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Riparian","no",30,17.1326949527738
"APR",48354,2005,0.614633742813418,0,0,0,0,0,4.37793758919897,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Upland Herbaceous","no",30,65.0547711762408
"APR",78533,2006,0.0493295811951664,0,0,0,0,0,1.20948808866592,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Urban","no",30,8.47988504497836
"APR",17185,2007,0.135117835321501,0,0,0,0,0,2.12274294567338,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Water","no",30,5.08267761343308
"APR",2893,2008,1.82025578983754,0,0,0,0,0,7.76870384446414,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",30,11.5268649062612
"AUG",150,0,0,0,0,0,0,0,0,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson",NA,"no",31,0
"AUG",112797,1,47.3804179189163,50,46,53,38,56,11.4776144574887,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Alfalfa","yes",31,12088.355511068
"AUG",17627,12,30.8715606739661,32,28,35,23,39,7.80269983868128,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Safflower","yes",31,1230.85750320092
"AUG",0,14,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sudan Grass","no",31,NA
"AUG",0,22,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sunflower","yes",31,NA
"AUG",20719,23,60.6328973406052,68,60,71,35,73,17.31262838386,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Corn","yes",31,2841.50156470216
"AUG",0,24,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Rice","yes",31,NA
"AUG",396,108,52.1616161616162,55,51,59,43,62,12.7965486750953,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Bush Berries","yes",31,46.7215252982384
"AUG",10623,109,42.6010543161066,45,39,50,31,52,11.0990901494447,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Vineyards","yes",31,1023.61894825925
"AUG",1397,201,43.874731567645,46,41,50,35,53,11.0004580507332,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Asparagus","yes",31,138.637802580602
"AUG",815,211,30.3484662576687,17,15,52,14,60,19.9911954725234,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Carrots","yes",31,55.9454980018701
"AUG",349,246,55.8767908309456,59,57,60,54,61,12.420717281279,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Potatoes","yes",31,44.1090465163123
"AUG",5769,277,37.1993413069856,39,20,54,14,60,17.7245187327812,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cucurbit","yes",31,485.407605227433
"AUG",37561,278,50.7042411011421,55,49,58,38,60,12.8997475961064,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Tomatoes","yes",31,4307.76715596173
"AUG",2774,279,39.5457822638789,45,19,58,15,65,20.5903471484343,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Truck Crops","yes",31,248.128937123197
"AUG",0,284,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Eucalyptus","no",31,NA
"AUG",1020,403,56.078431372549,61,57,63,41,64,13.7022155604449,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cherries","yes",31,129.379901581102
"AUG",2126,409,28.0178739416745,28,26,30,25,33,5.71703898084264,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Olives","yes",31,134.731524782865
"AUG",0,412,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pears","yes",31,NA
"AUG",0,425,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Citrus","yes",31,NA
"AUG",51862,500,35.2141837954572,35,26,47,17,54,13.6837823581761,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Almonds","yes",31,4130.8333548904
"AUG",1003,502,16.370887337986,17,13,19,12,22,5.27470968145152,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pistachios","yes",31,37.1401745447848
"AUG",11388,503,51.0005268703899,60,44,63,21,63,17.0637814562548,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Walnuts","yes",31,1313.69004473591
"AUG",964,752,21.6078838174274,21,18,25,16,30,6.72363300232747,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Young Orchard","yes",31,47.1150935303207
"AUG",0,756,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Nursery","no",31,NA
"AUG",11853,800,34.0346747658821,38,26,43,14,48,13.0682480250108,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pasture","yes",31,912.474374764632
"AUG",0,908,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Turf","yes",31,NA
"AUG",57526,913,8.97887911553037,0,0,0,0,45,17.8685158906662,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Semi-agricultural/ROW","yes",31,1168.30729693652
"AUG",1453,914,41.1672401927047,46,16,64,6,70,23.8828057527082,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Other Deciduous","yes",31,135.296996380685
"AUG",126439,916,35.064299780922,34,15,56,12,62,20.3064897058054,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Fallow","yes",31,10028.0620062991
"AUG",1193,2002,0.22883487007544,0,0,0,0,0,3.27715658862143,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Floating Vegetation","no",31,0.617494984818894
"AUG",5479,2003,43.5672567986859,47,38,52,26,56,12.3221864035622,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Forage Grass","yes",31,539.923591030015
"AUG",11444,2004,0.960852848654317,0,0,0,0,0,6.76380655953297,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Riparian","no",31,24.8717027584929
"AUG",48354,2005,0.818381106009844,0,0,0,0,0,5.87566613365906,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Upland Herbaceous","no",31,89.507368275653
"AUG",78533,2006,0.0581920975895483,0,0,0,0,0,1.46847509746998,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Urban","no",31,10.3368208081405
"AUG",17185,2007,0.139191155077102,0,0,0,0,0,2.21212905813849,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Water","no",31,5.41043224793698
"AUG",2893,2008,2.29277566539924,0,0,0,0,0,9.81278290115823,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,15.003092433347
"DEC",150,0,0,0,0,0,0,0,0,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson",NA,"no",31,0
"DEC",112797,1,5.42009982534996,6,5,7,2,7,2.10371679387668,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Alfalfa","yes",31,1382.85174492202
"DEC",17627,12,3.15584047200318,3,3,4,2,5,1.49867864539349,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Safflower","yes",31,125.824216174013
"DEC",0,14,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sudan Grass","no",31,NA
"DEC",0,22,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sunflower","yes",31,NA
"DEC",20719,23,4.8534195665814,4,3,7,2,9,2.54471887473667,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Corn","yes",31,227.450771734133
"DEC",0,24,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Rice","yes",31,NA
"DEC",396,108,5.92676767676768,7,6,7,0,7,2.07855589354522,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Bush Berries","yes",31,5.30864736032947
"DEC",10623,109,3.16473689165019,3,3,4,2,4,1.10008045881761,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Vineyards","yes",31,76.0423585883751
"DEC",1397,201,3.69434502505369,4,4,4,3,5,1.19605810617269,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Asparagus","yes",31,11.6735956653858
"DEC",815,211,4.12147239263804,4,3,6,0,7,2.17993477504969,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Carrots","yes",31,7.5976763883028
"DEC",349,246,2.63037249283668,3,2,3,2,3,0.891407649528975,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Potatoes","yes",31,2.0764117071932
"DEC",5769,277,2.69786791471659,3,2,3,2,4,1.21927546232737,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cucurbit","yes",31,35.2039997938508
"DEC",37561,278,2.78360533532121,3,2,3,2,4,1.29843292783609,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Tomatoes","yes",31,236.491531640071
"DEC",2774,279,3.29560201874549,3,3,4,0,5,1.5939239289296,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Truck Crops","yes",31,20.6781653890635
"DEC",0,284,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Eucalyptus","no",31,NA
"DEC",1020,403,3.55392156862745,4,3,5,0,6,1.70984299064916,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cherries","yes",31,8.19933816838275
"DEC",2126,409,3.70037629350894,4,3,4,2,6,1.4922407811415,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Olives","yes",31,17.794260240184
"DEC",0,412,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pears","yes",31,NA
"DEC",0,425,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Citrus","yes",31,NA
"DEC",51862,500,3.5128032085149,4,3,4,2,5,1.38851788841553,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Almonds","yes",31,412.072724649417
"DEC",1003,502,2.74476570289133,3,2,3,2,4,0.992825720459819,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pistachios","yes",31,6.22697323518834
"DEC",11388,503,3.31181945907973,3,3,4,2,5,1.40398502979644,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Walnuts","yes",31,85.3070452470498
"DEC",964,752,3.0051867219917,3,3,4,2,4,1.05304048342915,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Young Orchard","yes",31,6.55268487553237
"DEC",0,756,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Nursery","no",31,NA
"DEC",11853,800,4.97966759470176,5,4,7,0,7,2.09964582813091,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pasture","yes",31,133.505582358793
"DEC",0,908,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Turf","yes",31,NA
"DEC",57526,913,0.63458262350937,0,0,0,0,4,1.64587035365087,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Semi-agricultural/ROW","yes",31,82.5701627136034
"DEC",1453,914,3.35994494150034,3,3,4,3,4,1.15393005581203,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Other Deciduous","yes",31,11.0425293622192
"DEC",126439,916,4.05211208566977,4,3,6,2,7,2.20486379411879,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Fallow","yes",31,1158.86618313933
"DEC",1193,2002,0.0217937971500419,0,0,0,0,0,0.339410960186124,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Floating Vegetation","no",31,0.058809046173228
"DEC",5479,2003,4.43018799050922,5,3,6,3,7,1.87815789465938,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Forage Grass","yes",31,54.9027683754909
"DEC",11444,2004,0.0663229639986019,0,0,0,0,0,0.629482240813764,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Riparian","no",31,1.71677177098
"DEC",48354,2005,0.0524258592877528,0,0,0,0,0,0.513298769295702,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Upland Herbaceous","no",31,5.73388200188973
"DEC",78533,2006,0.00615028077368749,0,0,0,0,0,0.184249523903778,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Urban","no",31,1.09249112698727
"DEC",17185,2007,0.00610997963340122,0,0,0,0,0,0.149941012965531,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Water","no",31,0.23749807108419
"DEC",2893,2008,0.190459730383685,0,0,0,0,0,1.03783534738492,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,1.24629940159418
"FEB",150,0,0,0,0,0,0,0,0,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson",NA,"no",29,0
"FEB",112797,1,16.8849082865679,18,16,20,11,21,4.63387187959181,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Alfalfa","yes",29,4029.98423157219
"FEB",17627,12,8.71379134282635,7,6,11,5,15,4.11700626509831,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Safflower","yes",29,325.006953287033
"FEB",0,14,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sudan Grass","no",29,NA
"FEB",0,22,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sunflower","yes",29,NA
"FEB",20719,23,17.2358704570684,22,9,24,6,24,7.87623354355265,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Corn","yes",29,755.629846015784
"FEB",0,24,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Rice","yes",29,NA
"FEB",396,108,16.8762626262626,18,17,19,14,19,4.02107355027038,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Bush Berries","yes",29,14.1409488978844
"FEB",10623,109,16.0841570177916,18,14,20,9,20,4.89187200495843,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Vineyards","yes",29,361.536856290636
"FEB",1397,201,6.41589119541875,6,6,7,6,8,1.73707873475926,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Asparagus","yes",29,18.9653336782489
"FEB",815,211,6.59877300613497,6,6,7,5,10,2.05858929986751,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Carrots","yes",29,11.3796233985968
"FEB",349,246,6.58166189111748,7,6,7,6,8,2.00352314049716,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Potatoes","yes",29,4.8603560703936
"FEB",5769,277,7.85578089790258,6,5,10,4,17,4.76626517382718,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cucurbit","yes",29,95.8952273009306
"FEB",37561,278,6.9342669258007,6,5,8,4,13,4.18313213045005,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Tomatoes","yes",29,551.118250493067
"FEB",2774,279,8.24188896899784,7,6,9,5,16,4.46046045412335,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Truck Crops","yes",29,48.3771531725767
"FEB",0,284,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Eucalyptus","no",29,NA
"FEB",1020,403,12.2098039215686,13,9,15,7,17,4.45666519579782,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cherries","yes",29,26.3521438836229
"FEB",2126,409,10.3386641580433,11,10,11,9,11,1.97254936330904,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Olives","yes",29,46.508762049304
"FEB",0,412,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pears","yes",29,NA
"FEB",0,425,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Citrus","yes",29,NA
"FEB",51862,500,11.1317149357911,12,9,14,5,17,4.19526769264489,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Almonds","yes",29,1221.57019767834
"FEB",1003,502,9.75573280159522,11,7,13,6,14,3.69974191878218,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pistachios","yes",29,20.7046513490646
"FEB",11388,503,12.2932033719705,12,9,16,6,18,4.62805158008267,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Walnuts","yes",29,296.223573389095
"FEB",964,752,3.90560165975104,3,2,5,2,7,2.71434061421107,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Young Orchard","yes",29,7.96658276231253
"FEB",0,756,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Nursery","no",29,NA
"FEB",11853,800,16.4097696785624,18,15,19,12,20,4.35812223899599,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pasture","yes",29,411.564456888074
"FEB",0,908,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Turf","yes",29,NA
"FEB",57526,913,3.0842054027744,0,0,0,0,16,6.21413271076145,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Semi-agricultural/ROW","yes",29,375.417542325369
"FEB",1453,914,9.47143840330351,8,6,12,5,18,5.01162205326522,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Other Deciduous","yes",29,29.1198172576215
"FEB",126439,916,16.0828462736972,19,12,21,5,21,6.31368850288265,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Fallow","yes",29,4302.79895898533
"FEB",1193,2002,0.0762782900251467,0,0,0,0,0,1.12580740351699,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Floating Vegetation","no",29,0.192552199567182
"FEB",5479,2003,16.236174484395,18,15,19,10,20,4.42999100025151,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Forage Grass","yes",29,188.231412847224
"FEB",11444,2004,0.3185948968892,0,0,0,0,0,2.26824042558803,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Riparian","no",29,7.71478373210929
"FEB",48354,2005,0.309964015386524,0,0,0,0,0,2.21632847539642,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Upland Herbaceous","no",29,31.713982056186
"FEB",78533,2006,0.027364292717711,0,0,0,0,0,0.666424417905578,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Urban","no",29,4.5471942513173
"FEB",17185,2007,0.0609834157695665,0,0,0,0,0,0.951243443934805,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Water","no",29,2.2175242323781
"FEB",2893,2008,0.818527480124438,0,0,0,0,0,3.54701409590742,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",29,5.01058910522074
"JAN",150,0,0,0,0,0,0,0,0,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson",NA,"no",31,0
"JAN",112797,1,5.4900130322615,5,4,8,3,9,2.46751279132358,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Alfalfa","yes",31,1400.68898100364
"JAN",17627,12,3.49843989334544,3,2,4,2,7,2.10377378403665,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Safflower","yes",31,139.48374809094
"JAN",0,14,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sudan Grass","no",31,NA
"JAN",0,22,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Sunflower","yes",31,NA
"JAN",20719,23,5.89203146870023,5,4,9,2,11,3.09257922402009,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Corn","yes",31,276.124304988044
"JAN",0,24,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Rice","yes",31,NA
"JAN",396,108,7.52777777777778,8,8,8,6,9,1.82345440601604,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Bush Berries","yes",31,6.74268333239972
"JAN",10623,109,6.31394144780194,6,4,9,3,10,2.69522512426125,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Vineyards","yes",31,151.711505922189
"JAN",1397,201,3.32712956335004,3,3,4,2,5,1.10879279719314,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Asparagus","yes",31,10.5132479466601
"JAN",815,211,3.25153374233129,3,3,4,3,4,0.927716097109948,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Carrots","yes",31,5.9939989368867
"JAN",349,246,1.99426934097421,2,2,2,2,2,0.60558181709622,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Potatoes","yes",31,1.57427292832949
"JAN",5769,277,2.61709135032068,2,2,3,2,4,1.19738221956454,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cucurbit","yes",31,34.1499607355153
"JAN",37561,278,3.05476425015308,3,2,3,2,5,1.83370836118033,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Tomatoes","yes",31,259.528844535238
"JAN",2774,279,3.46070656092285,3,3,4,2,5,1.51526919748874,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Truck Crops","yes",31,21.7141093562688
"JAN",0,284,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Eucalyptus","no",31,NA
"JAN",1020,403,5.30392156862745,5,4,7,3,8,2.111542581214,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Cherries","yes",31,12.236805376814
"JAN",2126,409,4.71166509877705,5,5,5,4,5,0.93289691981794,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Olives","yes",31,22.6573159814317
"JAN",0,412,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pears","yes",31,NA
"JAN",0,425,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Citrus","yes",31,NA
"JAN",51862,500,3.89794068875092,4,3,5,2,6,1.81282989928834,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Almonds","yes",31,457.251643428804
"JAN",1003,502,2.79461615154536,3,3,3,2,3,0.71843058100222,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Pistachios","yes",31,6.34006755475223
"JAN",11388,503,4.61213558131366,5,3,6,2,7,1.91842330725851,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Walnuts","yes",31,118.801058929094
"JAN",964,752,1.90145228215768,2,1,2,1,3,1.23723271006037,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Young Orchard","yes",31,4.14603775521257
"JAN",0,756,NA,NA,NA,NA,NA,NA,NA,"sims","South",2016,"data/delta_regions/sims-South-2016.geojson","Nursery","no",31,NA
