"Station_ID","model","water_year","month","stat","value"
"D03","ucdpt",2015,"APR","mean",5.11111111111111
"D11","ucdpt",2015,"APR","mean",1.75555555555556
"D02","ucdpt",2015,"APR","mean",5.51111111111111
"D12","ucdmetric",2015,"APR","mean",3.34444444444444
"D14","ucdmetric",2015,"APR","mean",2.47777777777778
"D04","ucdmetric",2015,"APR","mean",4.23333333333333
"D06","ucdmetric",2015,"APR","mean",2.1
"D10","ucdmetric",2015,"APR","mean",4.51111111111111
"D09","ucdmetric",2015,"APR","mean",1.68888888888889
"D13","ucdmetric",2015,"APR","mean",3.52222222222222
"D01","ucdmetric",2015,"APR","mean",4.1
"D05","ucdmetric",2015,"APR","mean",4.74444444444444
"D07","ucdmetric",2015,"APR","mean",2.48888888888889
"D08","ucdmetric",2015,"APR","mean",3.9
"D03","ucdmetric",2015,"APR","mean",4.46666666666667
"D11","ucdmetric",2015,"APR","mean",0.788888888888889
"D02","ucdmetric",2015,"APR","mean",4.91111111111111
"D12","sims",2015,"APR","mean",3.92222222222222
"D14","sims",2015,"APR","mean",4.03333333333333
"D04","sims",2015,"APR","mean",3.98888888888889
"D06","sims",2015,"APR","mean",2.45555555555556
"D10","sims",2015,"APR","mean",4.38888888888889
"D09","sims",2015,"APR","mean",1.9
"D13","sims",2015,"APR","mean",4.33333333333333
"D01","sims",2015,"APR","mean",2.26666666666667
"D05","sims",2015,"APR","mean",3.97777777777778
"D07","sims",2015,"APR","mean",2.76666666666667
"D08","sims",2015,"APR","mean",4.28888888888889
"D03","sims",2015,"APR","mean",4.41111111111111
"D11","sims",2015,"APR","mean",1.66666666666667
"D02","sims",2015,"APR","mean",4.75555555555556
"D12","calsimetaw",2015,"APR","mean",4.4
"D14","calsimetaw",2015,"APR","mean",4.2
"D04","calsimetaw",2015,"APR","mean",4.4
"D06","calsimetaw",2015,"APR","mean",2.4
"D10","calsimetaw",2015,"APR","mean",4.2
"D09","calsimetaw",2015,"APR","mean",2.3
"D13","calsimetaw",2015,"APR","mean",4.2
"D01","calsimetaw",2015,"APR","mean",2.3
"D05","calsimetaw",2015,"APR","mean",NA
"D07","calsimetaw",2015,"APR","mean",2.4
"D08","calsimetaw",2015,"APR","mean",2.4
"D03","calsimetaw",2015,"APR","mean",4.5
"D11","calsimetaw",2015,"APR","mean",4
"D02","calsimetaw",2015,"APR","mean",4.3
"D12","detaw",2015,"APR","mean",3.9
"D14","detaw",2015,"APR","mean",3.3
"D04","detaw",2015,"APR","mean",3.8
"D06","detaw",2015,"APR","mean",1.9
"D10","detaw",2015,"APR","mean",3.2
"D09","detaw",2015,"APR","mean",2
"D13","detaw",2015,"APR","mean",2.8
"D01","detaw",2015,"APR","mean",1.1
"D05","detaw",2015,"APR","mean",NA
"D07","detaw",2015,"APR","mean",2.8
"D08","detaw",2015,"APR","mean",1.9
"D03","detaw",2015,"APR","mean",3.8
"D11","detaw",2015,"APR","mean",2.8
"D02","detaw",2015,"APR","mean",3.3
"D12","spatial_cimis_eto",2015,"APR","mean",4.5
"D14","spatial_cimis_eto",2015,"APR","mean",4.5
"D04","spatial_cimis_eto",2015,"APR","mean",4.5
"D06","spatial_cimis_eto",2015,"APR","mean",4.5
"D10","spatial_cimis_eto",2015,"APR","mean",4.5
"D09","spatial_cimis_eto",2015,"APR","mean",4.5
"D13","spatial_cimis_eto",2015,"APR","mean",4.6
"D01","spatial_cimis_eto",2015,"APR","mean",4.5
"D05","spatial_cimis_eto",2015,"APR","mean",4.6
"D07","spatial_cimis_eto",2015,"APR","mean",4.6
"D08","spatial_cimis_eto",2015,"APR","mean",4.6
"D03","spatial_cimis_eto",2015,"APR","mean",4.6
"D11","spatial_cimis_eto",2015,"APR","mean",4.6
"D02","spatial_cimis_eto",2015,"APR","mean",4.6
"D12","detaw_eto",2015,"APR","mean",5.1
"D14","detaw_eto",2015,"APR","mean",5.1
"D04","detaw_eto",2015,"APR","mean",5
"D06","detaw_eto",2015,"APR","mean",4.9
"D10","detaw_eto",2015,"APR","mean",4.9
"D09","detaw_eto",2015,"APR","mean",4.9
"D13","detaw_eto",2015,"APR","mean",4.8
"D01","detaw_eto",2015,"APR","mean",4.9
"D05","detaw_eto",2015,"APR","mean",12.9
"D07","detaw_eto",2015,"APR","mean",4.8
"D08","detaw_eto",2015,"APR","mean",4.8
"D03","detaw_eto",2015,"APR","mean",5
"D11","detaw_eto",2015,"APR","mean",5
"D02","detaw_eto",2015,"APR","mean",5
"D12","disalexi_eto",2015,"APR","mean",4.5
"D14","disalexi_eto",2015,"APR","mean",4.5
"D04","disalexi_eto",2015,"APR","mean",4.6
"D06","disalexi_eto",2015,"APR","mean",4.6
"D10","disalexi_eto",2015,"APR","mean",4.6
"D09","disalexi_eto",2015,"APR","mean",4.6
"D13","disalexi_eto",2015,"APR","mean",4.6
"D01","disalexi_eto",2015,"APR","mean",4.8
"D05","disalexi_eto",2015,"APR","mean",4.7
"D07","disalexi_eto",2015,"APR","mean",4.5
"D08","disalexi_eto",2015,"APR","mean",4.5
"D03","disalexi_eto",2015,"APR","mean",4.4
"D11","disalexi_eto",2015,"APR","mean",4.4
"D02","disalexi_eto",2015,"APR","mean",4.4
"D12","itrc",2016,"APR","mean",3.33333333333333
"D14","itrc",2016,"APR","mean",4.05555555555556
"D04","itrc",2016,"APR","mean",3.34444444444444
"D06","itrc",2016,"APR","mean",1.87777777777778
"D10","itrc",2016,"APR","mean",3.78888888888889
"D09","itrc",2016,"APR","mean",5.14444444444444
"D13","itrc",2016,"APR","mean",3.53333333333333
"D01","itrc",2016,"APR","mean",1.98888888888889
"D05","itrc",2016,"APR","mean",3.04444444444444
"D07","itrc",2016,"APR","mean",4.9
"D08","itrc",2016,"APR","mean",3.45555555555556
"D03","itrc",2016,"APR","mean",4.2
"D11","itrc",2016,"APR","mean",0.733333333333333
"D02","itrc",2016,"APR","mean",3.63333333333333
"D12","disalexi",2016,"APR","mean",2.08888888888889
"D14","disalexi",2016,"APR","mean",3.01111111111111
"D04","disalexi",2016,"APR","mean",3.32222222222222
"D06","disalexi",2016,"APR","mean",3.32222222222222
"D10","disalexi",2016,"APR","mean",2.8
"D09","disalexi",2016,"APR","mean",4.24444444444444
"D13","disalexi",2016,"APR","mean",2.94444444444444
"D01","disalexi",2016,"APR","mean",2.37777777777778
"D05","disalexi",2016,"APR","mean",2.96666666666667
"D07","disalexi",2016,"APR","mean",3.16666666666667
"D08","disalexi",2016,"APR","mean",3.75555555555556
"D03","disalexi",2016,"APR","mean",2.44444444444444
"D11","disalexi",2016,"APR","mean",2.37777777777778
"D02","disalexi",2016,"APR","mean",2.58888888888889
"D12","ucdpt",2016,"APR","mean",3.7
"D14","ucdpt",2016,"APR","mean",2.97777777777778
"D04","ucdpt",2016,"APR","mean",3.62222222222222
"D06","ucdpt",2016,"APR","mean",1.56666666666667
"D10","ucdpt",2016,"APR","mean",4
"D09","ucdpt",2016,"APR","mean",2.98888888888889
"D13","ucdpt",2016,"APR","mean",4.04444444444444
"D01","ucdpt",2016,"APR","mean",1.2
"D05","ucdpt",2016,"APR","mean",3.73333333333333
"D07","ucdpt",2016,"APR","mean",4.4
"D08","ucdpt",2016,"APR","mean",1
"D03","ucdpt",2016,"APR","mean",4.34444444444444
"D11","ucdpt",2016,"APR","mean",1.15555555555556
"D02","ucdpt",2016,"APR","mean",4.66666666666667
"D12","ucdmetric",2016,"APR","mean",2.6
"D14","ucdmetric",2016,"APR","mean",2.81111111111111
"D04","ucdmetric",2016,"APR","mean",2.28888888888889
"D06","ucdmetric",2016,"APR","mean",1.28888888888889
"D10","ucdmetric",2016,"APR","mean",2.45555555555556
"D09","ucdmetric",2016,"APR","mean",3.32222222222222
"D13","ucdmetric",2016,"APR","mean",2.5
"D01","ucdmetric",2016,"APR","mean",2.15555555555556
"D05","ucdmetric",2016,"APR","mean",2.85555555555556
"D07","ucdmetric",2016,"APR","mean",3.34444444444444
"D08","ucdmetric",2016,"APR","mean",3.08888888888889
"D03","ucdmetric",2016,"APR","mean",4.01111111111111
"D11","ucdmetric",2016,"APR","mean",2.71111111111111
"D02","ucdmetric",2016,"APR","mean",3.27777777777778
"D12","sims",2016,"APR","mean",3.92222222222222
"D14","sims",2016,"APR","mean",4.12222222222222
"D04","sims",2016,"APR","mean",2.97777777777778
"D06","sims",2016,"APR","mean",3.41111111111111
"D10","sims",2016,"APR","mean",4.11111111111111
"D09","sims",2016,"APR","mean",1.97777777777778
"D13","sims",2016,"APR","mean",4.13333333333333
"D01","sims",2016,"APR","mean",1.96666666666667
"D05","sims",2016,"APR","mean",3.25555555555556
"D07","sims",2016,"APR","mean",4.51111111111111
"D08","sims",2016,"APR","mean",1.87777777777778
"D03","sims",2016,"APR","mean",3.94444444444444
"D11","sims",2016,"APR","mean",1.94444444444444
"D02","sims",2016,"APR","mean",3.55555555555556
"D12","calsimetaw",2016,"APR","mean",4.1
"D14","calsimetaw",2016,"APR","mean",3.9
"D04","calsimetaw",2016,"APR","mean",4.1
"D06","calsimetaw",2016,"APR","mean",1.9
"D10","calsimetaw",2016,"APR","mean",3.9
"D09","calsimetaw",2016,"APR","mean",2.26666666666667
"D13","calsimetaw",2016,"APR","mean",4
"D01","calsimetaw",2016,"APR","mean",2.2
"D05","calsimetaw",2016,"APR","mean",NA
"D07","calsimetaw",2016,"APR","mean",4
"D08","calsimetaw",2016,"APR","mean",2.3
"D03","calsimetaw",2016,"APR","mean",4.2
"D11","calsimetaw",2016,"APR","mean",2.3
"D02","calsimetaw",2016,"APR","mean",4
"D12","detaw",2016,"APR","mean",3.8
"D14","detaw",2016,"APR","mean",3.2
"D04","detaw",2016,"APR","mean",3.7
"D06","detaw",2016,"APR","mean",2
"D10","detaw",2016,"APR","mean",3.2
"D09","detaw",2016,"APR","mean",2.9
"D13","detaw",2016,"APR","mean",2.8
"D01","detaw",2016,"APR","mean",2.1
"D05","detaw",2016,"APR","mean",NA
"D07","detaw",2016,"APR","mean",3.1
"D08","detaw",2016,"APR","mean",2
"D03","detaw",2016,"APR","mean",3.7
"D11","detaw",2016,"APR","mean",1.9
"D02","detaw",2016,"APR","mean",3.1
"D12","spatial_cimis_eto",2016,"APR","mean",4.2
"D14","spatial_cimis_eto",2016,"APR","mean",4.2
"D04","spatial_cimis_eto",2016,"APR","mean",4.2
"D06","spatial_cimis_eto",2016,"APR","mean",4.2
"D10","spatial_cimis_eto",2016,"APR","mean",4.2
"D09","spatial_cimis_eto",2016,"APR","mean",4.2
"D13","spatial_cimis_eto",2016,"APR","mean",4.3
"D01","spatial_cimis_eto",2016,"APR","mean",4.2
"D05","spatial_cimis_eto",2016,"APR","mean",4.3
"D07","spatial_cimis_eto",2016,"APR","mean",4.3
"D08","spatial_cimis_eto",2016,"APR","mean",4.3
"D03","spatial_cimis_eto",2016,"APR","mean",4.3
"D11","spatial_cimis_eto",2016,"APR","mean",4.3
"D02","spatial_cimis_eto",2016,"APR","mean",4.3
"D12","detaw_eto",2016,"APR","mean",4.9
"D14","detaw_eto",2016,"APR","mean",4.9
"D04","detaw_eto",2016,"APR","mean",4.9
"D06","detaw_eto",2016,"APR","mean",4.8
"D10","detaw_eto",2016,"APR","mean",4.7
"D09","detaw_eto",2016,"APR","mean",4.7
"D13","detaw_eto",2016,"APR","mean",4.6
"D01","detaw_eto",2016,"APR","mean",4.8
"D05","detaw_eto",2016,"APR","mean",12.9
"D07","detaw_eto",2016,"APR","mean",4.6
"D08","detaw_eto",2016,"APR","mean",4.6
"D03","detaw_eto",2016,"APR","mean",4.8
"D11","detaw_eto",2016,"APR","mean",4.8
"D02","detaw_eto",2016,"APR","mean",4.8
"D12","disalexi_eto",2016,"APR","mean",4.3
"D14","disalexi_eto",2016,"APR","mean",4.3
"D04","disalexi_eto",2016,"APR","mean",4.4
"D06","disalexi_eto",2016,"APR","mean",4.3
"D10","disalexi_eto",2016,"APR","mean",4.3
"D09","disalexi_eto",2016,"APR","mean",4.3
"D13","disalexi_eto",2016,"APR","mean",4.4
"D01","disalexi_eto",2016,"APR","mean",4.5
"D05","disalexi_eto",2016,"APR","mean",4.4
"D07","disalexi_eto",2016,"APR","mean",4.2
"D08","disalexi_eto",2016,"APR","mean",4.3
"D03","disalexi_eto",2016,"APR","mean",4.2
"D11","disalexi_eto",2016,"APR","mean",4.2
"D02","disalexi_eto",2016,"APR","mean",4.2
"D12","itrc",2015,"APR","min",3.4
"D14","itrc",2015,"APR","min",2.4
"D04","itrc",2015,"APR","min",4.2
"D06","itrc",2015,"APR","min",1
"D10","itrc",2015,"APR","min",4.3
"D09","itrc",2015,"APR","min",2.3
"D13","itrc",2015,"APR","min",3.3
"D01","itrc",2015,"APR","min",3.3
"D05","itrc",2015,"APR","min",4.2
"D07","itrc",2015,"APR","min",2.5
"D08","itrc",2015,"APR","min",4.2
"D03","itrc",2015,"APR","min",5
"D11","itrc",2015,"APR","min",0.7
"D02","itrc",2015,"APR","min",5.1
"D12","disalexi",2015,"APR","min",3.3
"D14","disalexi",2015,"APR","min",3.3
"D04","disalexi",2015,"APR","min",3.8
"D06","disalexi",2015,"APR","min",2.8
"D10","disalexi",2015,"APR","min",3
"D09","disalexi",2015,"APR","min",2.2
"D13","disalexi",2015,"APR","min",3.4
"D01","disalexi",2015,"APR","min",2.1
"D05","disalexi",2015,"APR","min",2
"D07","disalexi",2015,"APR","min",1.8
"D08","disalexi",2015,"APR","min",3
"D03","disalexi",2015,"APR","min",4.1
"D11","disalexi",2015,"APR","min",2.7
"D02","disalexi",2015,"APR","min",3.9
"D12","ucdpt",2015,"APR","min",4.5
"D14","ucdpt",2015,"APR","min",3.7
"D04","ucdpt",2015,"APR","min",4.1
"D06","ucdpt",2015,"APR","min",1.1
"D10","ucdpt",2015,"APR","min",4.7
"D09","ucdpt",2015,"APR","min",2
"D13","ucdpt",2015,"APR","min",4.3
"D01","ucdpt",2015,"APR","min",2.6
"D05","ucdpt",2015,"APR","min",4.5
"D07","ucdpt",2015,"APR","min",2.5
"D08","ucdpt",2015,"APR","min",2.9
"D03","ucdpt",2015,"APR","min",5.1
"D11","ucdpt",2015,"APR","min",1.7
"D02","ucdpt",2015,"APR","min",5.2
"D12","ucdmetric",2015,"APR","min",3.2
"D14","ucdmetric",2015,"APR","min",2.4
"D04","ucdmetric",2015,"APR","min",4.2
"D06","ucdmetric",2015,"APR","min",1.8
"D10","ucdmetric",2015,"APR","min",4.4
"D09","ucdmetric",2015,"APR","min",1.4
"D13","ucdmetric",2015,"APR","min",3.4
"D01","ucdmetric",2015,"APR","min",3.7
"D05","ucdmetric",2015,"APR","min",4.6
"D07","ucdmetric",2015,"APR","min",2.3
"D08","ucdmetric",2015,"APR","min",3.5
"D03","ucdmetric",2015,"APR","min",4.4
"D11","ucdmetric",2015,"APR","min",0.7
"D02","ucdmetric",2015,"APR","min",4.8
"D12","sims",2015,"APR","min",3.8
"D14","sims",2015,"APR","min",4
"D04","sims",2015,"APR","min",3.9
"D06","sims",2015,"APR","min",2.4
"D10","sims",2015,"APR","min",4.3
"D09","sims",2015,"APR","min",1.8
"D13","sims",2015,"APR","min",4.3
"D01","sims",2015,"APR","min",2.2
"D05","sims",2015,"APR","min",3.7
"D07","sims",2015,"APR","min",2.5
"D08","sims",2015,"APR","min",4.1
"D03","sims",2015,"APR","min",4.3
"D11","sims",2015,"APR","min",1.6
"D02","sims",2015,"APR","min",4.7
"D12","calsimetaw",2015,"APR","min",4.4
"D14","calsimetaw",2015,"APR","min",4.2
"D04","calsimetaw",2015,"APR","min",4.4
"D06","calsimetaw",2015,"APR","min",2.4
"D10","calsimetaw",2015,"APR","min",4.2
"D09","calsimetaw",2015,"APR","min",2.3
"D13","calsimetaw",2015,"APR","min",4.2
"D01","calsimetaw",2015,"APR","min",2.3
"D05","calsimetaw",2015,"APR","min",NA
"D07","calsimetaw",2015,"APR","min",2.4
"D08","calsimetaw",2015,"APR","min",2.4
"D03","calsimetaw",2015,"APR","min",4.5
"D11","calsimetaw",2015,"APR","min",4
"D02","calsimetaw",2015,"APR","min",4.3
"D12","detaw",2015,"APR","min",3.9
"D14","detaw",2015,"APR","min",3.3
"D04","detaw",2015,"APR","min",3.8
"D06","detaw",2015,"APR","min",1.9
"D10","detaw",2015,"APR","min",3.2
"D09","detaw",2015,"APR","min",2
"D13","detaw",2015,"APR","min",2.8
"D01","detaw",2015,"APR","min",1.1
"D05","detaw",2015,"APR","min",NA
"D07","detaw",2015,"APR","min",2.8
"D08","detaw",2015,"APR","min",1.9
"D03","detaw",2015,"APR","min",3.8
"D11","detaw",2015,"APR","min",2.8
"D02","detaw",2015,"APR","min",3.3
"D12","spatial_cimis_eto",2015,"APR","min",4.5
"D14","spatial_cimis_eto",2015,"APR","min",4.5
"D04","spatial_cimis_eto",2015,"APR","min",4.5
"D06","spatial_cimis_eto",2015,"APR","min",4.5
"D10","spatial_cimis_eto",2015,"APR","min",4.5
"D09","spatial_cimis_eto",2015,"APR","min",4.5
"D13","spatial_cimis_eto",2015,"APR","min",4.6
"D01","spatial_cimis_eto",2015,"APR","min",4.5
"D05","spatial_cimis_eto",2015,"APR","min",4.6
"D07","spatial_cimis_eto",2015,"APR","min",4.6
"D08","spatial_cimis_eto",2015,"APR","min",4.6
"D03","spatial_cimis_eto",2015,"APR","min",4.6
"D11","spatial_cimis_eto",2015,"APR","min",4.6
"D02","spatial_cimis_eto",2015,"APR","min",4.6
"D12","detaw_eto",2015,"APR","min",5.1
"D14","detaw_eto",2015,"APR","min",5.1
"D04","detaw_eto",2015,"APR","min",5
"D06","detaw_eto",2015,"APR","min",4.9
"D10","detaw_eto",2015,"APR","min",4.9
"D09","detaw_eto",2015,"APR","min",4.9
"D13","detaw_eto",2015,"APR","min",4.8
"D01","detaw_eto",2015,"APR","min",4.9
"D05","detaw_eto",2015,"APR","min",12.9
"D07","detaw_eto",2015,"APR","min",4.8
"D08","detaw_eto",2015,"APR","min",4.8
"D03","detaw_eto",2015,"APR","min",5
"D11","detaw_eto",2015,"APR","min",5
"D02","detaw_eto",2015,"APR","min",5
"D12","disalexi_eto",2015,"APR","min",4.5
"D14","disalexi_eto",2015,"APR","min",4.5
"D04","disalexi_eto",2015,"APR","min",4.6
"D06","disalexi_eto",2015,"APR","min",4.6
"D10","disalexi_eto",2015,"APR","min",4.6
"D09","disalexi_eto",2015,"APR","min",4.6
"D13","disalexi_eto",2015,"APR","min",4.6
"D01","disalexi_eto",2015,"APR","min",4.8
"D05","disalexi_eto",2015,"APR","min",4.7
"D07","disalexi_eto",2015,"APR","min",4.5
"D08","disalexi_eto",2015,"APR","min",4.5
"D03","disalexi_eto",2015,"APR","min",4.4
"D11","disalexi_eto",2015,"APR","min",4.4
"D02","disalexi_eto",2015,"APR","min",4.4
"D12","itrc",2016,"APR","min",3.3
"D14","itrc",2016,"APR","min",3.9
"D04","itrc",2016,"APR","min",3.2
"D06","itrc",2016,"APR","min",1.4
"D10","itrc",2016,"APR","min",3.7
"D09","itrc",2016,"APR","min",5.1
"D13","itrc",2016,"APR","min",3.5
"D01","itrc",2016,"APR","min",1.9
"D05","itrc",2016,"APR","min",2.9
"D07","itrc",2016,"APR","min",4.8
"D08","itrc",2016,"APR","min",3.4
"D03","itrc",2016,"APR","min",4
"D11","itrc",2016,"APR","min",0.7
"D02","itrc",2016,"APR","min",3.5
"D12","disalexi",2016,"APR","min",1.9
"D14","disalexi",2016,"APR","min",2.6
"D04","disalexi",2016,"APR","min",3.2
"D06","disalexi",2016,"APR","min",2.5
"D10","disalexi",2016,"APR","min",2.5
"D09","disalexi",2016,"APR","min",3.9
"D13","disalexi",2016,"APR","min",2.7
"D01","disalexi",2016,"APR","min",2.3
"D05","disalexi",2016,"APR","min",2.8
"D07","disalexi",2016,"APR","min",3.1
"D08","disalexi",2016,"APR","min",3.4
"D03","disalexi",2016,"APR","min",2.1
"D11","disalexi",2016,"APR","min",2.2
"D02","disalexi",2016,"APR","min",2.4
"D12","ucdpt",2016,"APR","min",3.6
"D14","ucdpt",2016,"APR","min",2.9
"D04","ucdpt",2016,"APR","min",3.5
"D06","ucdpt",2016,"APR","min",1.4
"D10","ucdpt",2016,"APR","min",3.9
"D09","ucdpt",2016,"APR","min",2.9
"D13","ucdpt",2016,"APR","min",3.9
"D01","ucdpt",2016,"APR","min",1.1
"D05","ucdpt",2016,"APR","min",3.6
"D07","ucdpt",2016,"APR","min",4.4
"D08","ucdpt",2016,"APR","min",0.9
"D03","ucdpt",2016,"APR","min",4.1
"D11","ucdpt",2016,"APR","min",0.9
"D02","ucdpt",2016,"APR","min",4.6
"D12","ucdmetric",2016,"APR","min",2.4
"D14","ucdmetric",2016,"APR","min",2.7
"D04","ucdmetric",2016,"APR","min",2.1
"D06","ucdmetric",2016,"APR","min",1.1
"D10","ucdmetric",2016,"APR","min",2.4
"D09","ucdmetric",2016,"APR","min",3.1
"D13","ucdmetric",2016,"APR","min",2.4
"D01","ucdmetric",2016,"APR","min",2.1
"D05","ucdmetric",2016,"APR","min",2.7
"D07","ucdmetric",2016,"APR","min",3.3
"D08","ucdmetric",2016,"APR","min",2.8
"D03","ucdmetric",2016,"APR","min",3.9
"D11","ucdmetric",2016,"APR","min",2.7
"D02","ucdmetric",2016,"APR","min",3.1
"D12","sims",2016,"APR","min",3.8
"D14","sims",2016,"APR","min",4.1
"D04","sims",2016,"APR","min",2.9
"D06","sims",2016,"APR","min",3.1
"D10","sims",2016,"APR","min",4.1
"D09","sims",2016,"APR","min",1.6
"D13","sims",2016,"APR","min",4
"D01","sims",2016,"APR","min",1.9
"D05","sims",2016,"APR","min",2.9
"D07","sims",2016,"APR","min",4.5
"D08","sims",2016,"APR","min",1.6
"D03","sims",2016,"APR","min",3.8
"D11","sims",2016,"APR","min",1.8
"D02","sims",2016,"APR","min",3.4
"D12","calsimetaw",2016,"APR","min",4.1
"D14","calsimetaw",2016,"APR","min",3.9
"D04","calsimetaw",2016,"APR","min",4.1
"D06","calsimetaw",2016,"APR","min",1.9
"D10","calsimetaw",2016,"APR","min",3.9
"D09","calsimetaw",2016,"APR","min",2.2
"D13","calsimetaw",2016,"APR","min",4
"D01","calsimetaw",2016,"APR","min",2.2
"D05","calsimetaw",2016,"APR","min",NA
"D07","calsimetaw",2016,"APR","min",4
"D08","calsimetaw",2016,"APR","min",2.3
"D03","calsimetaw",2016,"APR","min",4.2
"D11","calsimetaw",2016,"APR","min",2.3
"D02","calsimetaw",2016,"APR","min",4
"D12","detaw",2016,"APR","min",3.8
"D14","detaw",2016,"APR","min",3.2
"D04","detaw",2016,"APR","min",3.7
"D06","detaw",2016,"APR","min",2
"D10","detaw",2016,"APR","min",3.2
"D09","detaw",2016,"APR","min",2.9
"D13","detaw",2016,"APR","min",2.8
"D01","detaw",2016,"APR","min",2.1
"D05","detaw",2016,"APR","min",NA
"D07","detaw",2016,"APR","min",3.1
"D08","detaw",2016,"APR","min",2
"D03","detaw",2016,"APR","min",3.7
"D11","detaw",2016,"APR","min",1.9
"D02","detaw",2016,"APR","min",3.1
"D12","spatial_cimis_eto",2016,"APR","min",4.2
"D14","spatial_cimis_eto",2016,"APR","min",4.2
"D04","spatial_cimis_eto",2016,"APR","min",4.2
"D06","spatial_cimis_eto",2016,"APR","min",4.2
"D10","spatial_cimis_eto",2016,"APR","min",4.2
"D09","spatial_cimis_eto",2016,"APR","min",4.2
"D13","spatial_cimis_eto",2016,"APR","min",4.3
"D01","spatial_cimis_eto",2016,"APR","min",4.2
"D05","spatial_cimis_eto",2016,"APR","min",4.3
"D07","spatial_cimis_eto",2016,"APR","min",4.3
